UNIQUE_CELL_ID	UNIQUE_CELL_NAME	TCGA-CQ-6229-01	TCGA-CQ-6227-01	TCGA-CQ-6225-01	TCGA-CQ-6218-01	TCGA-CQ-6219-01	TCGA-CQ-6228-01	TCGA-CV-6941-01	TCGA-CV-6952-01	TCGA-CV-6953-01	TCGA-CV-6954-01	TCGA-CV-6940-01	TCGA-D6-6824-01	TCGA-CV-6951-01	TCGA-D6-6825-01	TCGA-CV-6939-01	TCGA-CN-6020-01	TCGA-CV-6939-11	TCGA-CV-6959-11	TCGA-CV-7178-11	TCGA-CV-6938-11	TCGA-CV-6943-11	TCGA-CV-7254-01	TCGA-CV-6938-01	TCGA-CV-7104-01	TCGA-CV-7242-01	TCGA-D6-6826-01	TCGA-CV-7440-11	TCGA-CR-7369-01	TCGA-CV-7434-01	TCGA-CV-7433-01	TCGA-CR-7404-01	TCGA-CR-7382-01	TCGA-CR-7383-01	TCGA-CV-7432-01	TCGA-CV-7429-01	TCGA-CV-7416-01	TCGA-CV-7430-01	TCGA-CV-7406-01	TCGA-CV-7407-01	TCGA-CR-7376-01	TCGA-CV-7435-01	TCGA-CR-6492-01	TCGA-CR-7368-01	TCGA-CV-7438-01	TCGA-HD-7832-01	TCGA-CV-7437-01	TCGA-CV-7438-11	TCGA-CV-7434-11	TCGA-CV-7432-11	TCGA-CV-7406-11	TCGA-CX-7086-01	TCGA-DQ-7588-01	TCGA-DQ-7591-01	TCGA-F7-7848-01	TCGA-IQ-7631-01	TCGA-CQ-6221-01	TCGA-BB-4217-01	TCGA-CV-7411-01	TCGA-CQ-7068-01	TCGA-CV-7410-01	TCGA-CV-7413-01	TCGA-CV-7415-01	TCGA-CQ-7065-01	TCGA-CV-7423-01	TCGA-CV-7428-01	TCGA-IQ-7630-01	TCGA-CR-7370-01	TCGA-CV-7424-01	TCGA-CV-7427-01	TCGA-DQ-7592-01	TCGA-CV-7418-01	TCGA-H7-7774-01	TCGA-CV-7422-01	TCGA-HD-7753-01	TCGA-HD-7754-01	TCGA-CV-7421-01	TCGA-CQ-5323-01	TCGA-CN-6012-01	TCGA-CQ-5324-01	TCGA-CN-6011-01	TCGA-CN-6013-01	TCGA-CR-6488-01	TCGA-CV-7414-01	TCGA-CV-5432-01	TCGA-CN-6016-01	TCGA-CQ-5329-01	TCGA-CQ-5330-01	TCGA-CN-6017-01	TCGA-CQ-5332-01	TCGA-CQ-5334-01	TCGA-CV-5430-01	TCGA-CN-6019-01	TCGA-CN-6018-01	TCGA-CV-7416-11	TCGA-CV-7423-11	TCGA-CV-7424-11	TCGA-CV-7437-11	TCGA-CV-7440-01	TCGA-IQ-7632-01	TCGA-HD-7831-01	TCGA-CQ-6220-01	TCGA-CR-5250-01	TCGA-CV-5431-01	TCGA-CR-5249-01	TCGA-CR-5243-01	TCGA-CN-5358-01	TCGA-CN-6010-01	TCGA-CV-6948-01	TCGA-CV-7095-01	TCGA-CV-6945-01	TCGA-CV-7100-01	TCGA-CV-7178-01	TCGA-CV-7099-01	TCGA-CV-7180-01	TCGA-CV-7177-01	TCGA-CV-7183-01	TCGA-CR-7380-01	TCGA-CR-7385-01	TCGA-CR-7386-01	TCGA-CR-7388-01	TCGA-CR-7397-01	TCGA-CR-7393-01	TCGA-CV-7097-01	TCGA-CQ-6224-01	TCGA-CQ-6223-01	TCGA-CV-7263-01	TCGA-CV-6950-01	TCGA-CV-7261-01	TCGA-CX-7082-01	TCGA-BA-6868-01	TCGA-CV-7255-01	TCGA-CV-7248-01	TCGA-CV-7243-01	TCGA-CQ-5325-01	TCGA-CV-7247-01	TCGA-CV-7245-01	TCGA-CR-6482-01	TCGA-BA-6873-01	TCGA-CR-7373-01	TCGA-DQ-5624-01	TCGA-CV-5441-01	TCGA-D6-6517-01	TCGA-DQ-5631-01	TCGA-D6-6516-01	TCGA-CV-5442-01	TCGA-CV-5436-01	TCGA-CV-5440-01	TCGA-CN-6994-01	TCGA-CV-5435-01	TCGA-CQ-6222-01	TCGA-CR-7372-01	TCGA-CV-6943-01	TCGA-CN-6992-01	TCGA-CN-6988-01	TCGA-CN-5370-01	TCGA-CR-7371-01	TCGA-CR-7367-01	TCGA-CR-7365-01	TCGA-CN-6995-01	TCGA-CN-6998-01	TCGA-CV-6942-01	TCGA-CV-6936-01	TCGA-BA-7269-01	TCGA-CV-6937-01	TCGA-CN-6997-01	TCGA-CV-6955-01	TCGA-CV-6956-01	TCGA-CR-7394-01	TCGA-CR-7395-01	TCGA-CV-7261-11	TCGA-BA-6872-01	TCGA-CR-6481-01	TCGA-CR-6473-01	TCGA-CR-6477-01	TCGA-CR-6478-01	TCGA-CR-6472-01	TCGA-BA-6871-01	TCGA-CN-4727-01	TCGA-BA-6869-01	TCGA-BA-6870-01	TCGA-CR-6471-01	TCGA-CN-5373-01	TCGA-CN-5374-01	TCGA-CN-4726-01	TCGA-BB-4224-01	TCGA-CQ-5326-01	TCGA-CN-5363-01	TCGA-CN-5361-01	TCGA-CN-5360-01	TCGA-BB-4223-01	TCGA-BA-5153-01	TCGA-CN-4737-01	TCGA-BA-4077-01	TCGA-CN-4736-01	TCGA-CN-4735-01	TCGA-BA-4076-01	TCGA-BA-4075-01	TCGA-CV-6962-11	TCGA-CV-5444-01	TCGA-CV-7255-11	TCGA-CV-6936-11	TCGA-CV-7101-11	TCGA-CV-7103-11	TCGA-CV-6955-11	TCGA-CV-7252-11	TCGA-CV-7250-11	TCGA-CV-7245-11	TCGA-CV-6934-11	TCGA-CV-6961-11	TCGA-CV-5443-01	TCGA-CV-6935-11	TCGA-CV-7183-11	TCGA-CV-7242-11	TCGA-CV-7097-11	TCGA-CV-7091-11	TCGA-CV-6956-11	TCGA-CV-6960-11	TCGA-CV-7238-11	TCGA-CV-7235-11	TCGA-CR-7364-01	TCGA-CV-7238-01	TCGA-CR-7392-01	TCGA-CR-7402-01	TCGA-CR-7379-01	TCGA-CV-7236-01	TCGA-CV-5434-01	TCGA-CN-6021-01	TCGA-CN-6022-01	TCGA-CR-6484-01	TCGA-CV-6962-01	TCGA-CR-6493-01	TCGA-CV-5979-01	TCGA-CV-5977-01	TCGA-CR-6487-01	TCGA-CR-6470-01	TCGA-CR-7377-01	TCGA-CR-5248-01	TCGA-CV-6934-01	TCGA-CR-5247-01	TCGA-CV-5973-01	TCGA-D6-6823-01	TCGA-CV-6441-01	TCGA-D6-6515-01	TCGA-CR-7374-01	TCGA-DQ-5625-01	TCGA-CV-5978-01	TCGA-CN-6024-01	TCGA-CV-6935-01	TCGA-CV-7253-01	TCGA-CV-7250-01	TCGA-DQ-5629-01	TCGA-CR-6474-01	TCGA-CN-6023-01	TCGA-DQ-5630-01	TCGA-CV-7103-01	TCGA-CV-7090-01	TCGA-CV-7101-01	TCGA-CV-7102-01	TCGA-CV-7089-01	TCGA-CX-7219-01	TCGA-CV-7252-01	TCGA-HD-7229-01	TCGA-CX-7085-01	TCGA-CV-7091-01	TCGA-CR-7390-01	TCGA-CR-7398-01	TCGA-CR-7391-01	TCGA-CR-7389-01	TCGA-CR-7399-01	TCGA-CR-7401-01	TCGA-CV-6960-01	TCGA-CV-7235-01	TCGA-CV-7177-11	TCGA-BA-5152-01	TCGA-BA-5556-01	TCGA-BA-5555-01	TCGA-BA-5559-01	TCGA-BA-5557-01	TCGA-BA-5558-01	TCGA-CN-4738-01	TCGA-CN-4742-01	TCGA-CN-4739-01	TCGA-CN-5365-01	TCGA-CN-5366-01	TCGA-CN-5367-01	TCGA-CN-5369-01	TCGA-CN-5355-01	TCGA-CN-4730-01	TCGA-BB-4225-01	TCGA-CN-4722-01	TCGA-CN-4728-01	TCGA-CN-4723-01	TCGA-CN-4729-01	TCGA-CN-4731-01	TCGA-BB-4228-01	TCGA-BA-4078-01	TCGA-CN-5356-01	TCGA-CN-4740-01	TCGA-CN-5364-01	TCGA-CN-4741-01	TCGA-CN-5359-01	TCGA-CN-4734-01	TCGA-BA-5151-01	TCGA-CN-4725-01	TCGA-BA-4074-01	TCGA-CR-6491-01	TCGA-CV-5970-01	TCGA-CV-6933-01	TCGA-CV-5439-01	TCGA-CV-5971-01	TCGA-CN-4733-01	TCGA-CV-6433-01	TCGA-CV-6436-01	TCGA-CR-6467-01	TCGA-CV-6961-01	TCGA-CV-6003-01	TCGA-CV-6959-01	TCGA-CQ-5331-01	TCGA-CV-5976-01	TCGA-CV-5966-01	TCGA-CN-6989-01	TCGA-CV-6933-11	TCGA-D6-A6EK-01	TCGA-HD-A6I0-11	TCGA-D6-A6EN-01	TCGA-D6-A6EM-01	TCGA-BA-A6D8-01	TCGA-HD-A6I0-01	TCGA-CQ-5327-01	TCGA-HL-7533-01	TCGA-CN-A49A-01	TCGA-CN-A499-01	TCGA-CN-A49B-01	TCGA-CN-A49C-01	TCGA-CV-A45O-01	TCGA-CV-A45P-01	TCGA-CV-A45Q-01	TCGA-CV-A45R-01	TCGA-CV-A45T-01	TCGA-HD-A4C1-01	TCGA-CV-A45U-01	TCGA-F7-8298-01	TCGA-BB-8601-01	TCGA-CQ-7069-01	TCGA-CQ-5333-01	TCGA-CQ-7063-01	TCGA-D6-8569-01	TCGA-HD-8224-01	TCGA-D6-8568-01	TCGA-BB-8596-01	TCGA-CN-6996-01	TCGA-H7-8501-01	TCGA-F7-8489-01	TCGA-HD-8635-01	TCGA-HD-8314-01	TCGA-HD-8634-01	TCGA-H7-8502-01	TCGA-CV-7425-11	TCGA-HD-8635-11	TCGA-D6-6827-01	TCGA-CV-A6JU-01	TCGA-CV-A6JT-01	TCGA-QK-A6IJ-01	TCGA-HD-A6HZ-11	TCGA-CV-A45Y-01	TCGA-D6-A4ZB-01	TCGA-D6-A4Z9-01	TCGA-CV-A45Z-01	TCGA-CX-A4AQ-01	TCGA-CV-A460-01	TCGA-CV-A45W-01	TCGA-CV-A45X-01	TCGA-CN-A642-01	TCGA-P3-A5Q6-01	TCGA-P3-A5QA-01	TCGA-BB-A5HZ-01	TCGA-CN-A63T-01	TCGA-QK-A652-01	TCGA-BA-A6DG-01	TCGA-BA-A6DI-01	TCGA-BA-A6DB-01	TCGA-BA-A6DJ-01	TCGA-CV-A464-01	TCGA-IQ-A61O-01	TCGA-CQ-A4CI-01	TCGA-CV-A461-01	TCGA-CV-A463-01	TCGA-CQ-A4CD-01	TCGA-CV-A465-01	TCGA-CV-A468-01	TCGA-F7-A50G-01	TCGA-MT-A51X-01	TCGA-MT-A51W-01	TCGA-CQ-A4C6-01	TCGA-CQ-A4CA-01	TCGA-CQ-A4C7-01	TCGA-CQ-A4C9-01	TCGA-CV-A45V-01	TCGA-CQ-A4CB-01	TCGA-F7-A623-01	TCGA-BB-A5HU-01	TCGA-BB-A5HY-01	TCGA-F7-A61V-01	TCGA-F7-A61W-01	TCGA-F7-A50I-01	TCGA-F7-A50J-01	TCGA-F7-A61S-01	TCGA-F7-A620-01	TCGA-F7-A622-01	TCGA-MZ-A6I9-01	TCGA-HD-A633-01	TCGA-P3-A5Q5-01	TCGA-HD-A634-01	TCGA-P3-A5QE-01	TCGA-P3-A5QF-01	TCGA-IQ-A61E-01	TCGA-KU-A66S-01	TCGA-QK-A64Z-01	TCGA-KU-A6H7-06	TCGA-H7-A6C5-11	TCGA-CN-A641-01	TCGA-KU-A6H7-01	TCGA-BA-A6DD-01	TCGA-BA-A6DE-01	TCGA-CV-A6JD-01	TCGA-CV-A6JM-01	TCGA-CV-A6JZ-01	TCGA-CV-A6JY-01	TCGA-CV-A6JE-01	TCGA-D6-A6EO-01	TCGA-CV-A6K1-01	TCGA-QK-A6II-01	TCGA-QK-A6IH-01	TCGA-BA-A6DA-01	TCGA-CV-A6JN-01	TCGA-D6-A6ES-01	TCGA-D6-A6EP-01	TCGA-CQ-A4CH-01	TCGA-CQ-A4CG-01	TCGA-BA-A4IH-01	TCGA-CQ-A4CE-01	TCGA-BA-A4II-01	TCGA-BA-A4IG-01	TCGA-BA-A4IF-01	TCGA-CN-A498-01	TCGA-CN-A497-01	TCGA-C9-A480-01	TCGA-C9-A47Z-01	TCGA-CV-7425-01	TCGA-BA-A6DL-01	TCGA-KU-A66T-01	TCGA-IQ-A61I-01	TCGA-H7-A6C4-01	TCGA-CN-A63W-01	TCGA-CQ-7071-01	TCGA-MT-A67D-01	TCGA-CQ-7072-01	TCGA-F7-A624-01	TCGA-IQ-A61H-01	TCGA-IQ-A61J-01	TCGA-MT-A67A-01	TCGA-KU-A6H8-01	TCGA-IQ-A61G-01	TCGA-P3-A6SW-01	TCGA-T2-A6X0-01	TCGA-P3-A6T0-01	TCGA-P3-A6T6-01	TCGA-P3-A6T7-01	TCGA-P3-A6T3-01	TCGA-P3-A6T2-01	TCGA-P3-A6T4-01	TCGA-QK-A6VB-01	TCGA-MT-A7BN-01	TCGA-RS-A6TO-01	TCGA-CN-A6V6-01	TCGA-QK-A6V9-01	TCGA-MZ-A7D7-01	TCGA-H7-A76A-01	TCGA-IQ-A6SG-01	TCGA-IQ-A6SH-01	TCGA-CN-A6V1-01	TCGA-D6-A74Q-01	TCGA-BB-A6UO-01	TCGA-UF-A718-01	TCGA-WA-A7GZ-01	TCGA-CV-A6JO-01	TCGA-CN-A6V7-01	TCGA-CN-A63U-01	TCGA-MT-A67F-01	TCGA-T2-A6WX-01	TCGA-P3-A6T8-01	TCGA-WA-A7GZ-11	TCGA-UP-A6WW-01	TCGA-UF-A7JV-01	TCGA-UF-A7JF-01	TCGA-QK-A6VC-01	TCGA-UF-A71D-01	TCGA-UF-A7JC-01	TCGA-UF-A7JT-01	TCGA-TN-A7HJ-01	TCGA-TN-A7HL-01	TCGA-TN-A7HI-01	TCGA-P3-A6T5-01	TCGA-RS-A6TP-01	TCGA-BB-A6UM-01	TCGA-T2-A6WZ-01	TCGA-UF-A719-01	TCGA-T2-A6X2-01	TCGA-UF-A71E-01	TCGA-UF-A7J9-01	TCGA-UF-A7JJ-01	TCGA-UF-A7JO-01	TCGA-UF-A7JS-01	TCGA-WA-A7H4-01	TCGA-MZ-A5BI-01	TCGA-UF-A71B-01	TCGA-UF-A71A-01	TCGA-UF-A7JA-01	TCGA-UF-A7JK-01	TCGA-CN-A6UY-01	TCGA-CN-A6V3-01	TCGA-UF-A7JD-01	TCGA-P3-A6SX-01	TCGA-T3-A92M-01	TCGA-QK-A8ZA-01	TCGA-BA-A8YP-01	TCGA-QK-AA3K-01	TCGA-QK-AA3J-01	TCGA-QK-A8Z9-01	TCGA-4P-AA8J-01	TCGA-QK-A8Z8-01	TCGA-T3-A92N-01	TCGA-QK-A8Z7-01	TCGA-UF-A7JH-01	TCGA-CV-7446-01	TCGA-CV-7568-01	TCGA-UF-A71A-06	TCGA-HD-A6HZ-01	TCGA-D6-A6EQ-01	TCGA-CV-A6K0-01	TCGA-QK-A8ZB-01	TCGA-CV-A6K2-01	TCGA-CR-6480-01	TCGA-QK-A6IG-01	TCGA-QK-A6IF-01	TCGA-BB-4227-01	TCGA-CN-A63V-01	TCGA-H7-A6C4-11	TCGA-DQ-7590-01	TCGA-BB-7866-01	TCGA-DQ-7594-01	TCGA-BB-7863-01	TCGA-DQ-7596-01	TCGA-DQ-7593-01	TCGA-BA-5149-01	TCGA-HD-7917-01	TCGA-CV-7409-01	TCGA-CQ-7067-01	TCGA-DQ-7589-01	TCGA-BB-7870-01	TCGA-BB-7871-01	TCGA-BB-7862-01	TCGA-BB-7864-01	TCGA-BB-7872-01	TCGA-DQ-7595-01	TCGA-BB-7861-01
4	NAIVE_B_CELL	0.011342538	0.017404849	0	0.027397262	0.014339775	0.023257541	0.009628972	0	0	0	0	0.117463177	0	0.007008964	0.137095149	0.061188741	0.145702828	0.004964659	0.174132435	0.030018784	0.03811167	0.097108371	0.00581664	0.018786689	0.137595853	0.066878679	0	0	0	0.026878617	0.01132203	0.054776184	0	0	0.007633138	0	0	0	0	0.067441165	0.041333106	0.095629517	0.011761889	0	0.007622352	0	0.034967288	0.090879846	0.078393191	0.025940194	0.012927121	0	0.063548639	0.01930812	0	0	0.114268051	0.084396349	0.017473012	0.225959859	0.00926296	0.005554325	0.012252826	0	0	0	0.113993212	0.098290978	0.016086455	0.025989309	0.012115611	0	0.046552036	0.000585144	0.044181063	0.020143796	0	0.012475079	0.004069696	0	0.016983085	0	0	0.127065	0.008119518	0.001708533	0.029714888	0.008386854	0.00836483	0.022346738	0.017988388	0.046895112	0.005640786	0	0	0	0.187947003	0.001857937	0	0.010071817	0.002018821	0.000885335	0.000580438	0.131986481	0	0.133865144	0.004513407	0	0	0	0	0	0.051161207	0.013225602	0.088159915	0	0.020648449	0.04431798	0.012978385	0.002117715	0	0.078316506	0.009385491	0	0.170262344	0.047498827	0	0.129913429	0.003303842	0.028275939	0.144952895	0.15908538	0	0.025957981	0.004626197	0.002598938	0.155486618	0.009285021	0	0.006287591	0.018721809	0.068372076	0	0.024618623	0	0.02085719	0	0	0.003221602	0.013393451	0.030730532	0.054953818	0.112380537	0	0.048032777	0.10347861	0.065969304	0.009294791	0	0	0.011465144	0.095938359	0.002010767	0.013517549	0.01610984	0	0	0.044791307	0.032404382	0.00291643	0.06002224	0.066737153	0.009325171	0.026581855	0.025872364	0.036193977	0.065746842	0	0	0	0.034730961	0.089150654	0.035429526	0.0060949	0	0	0.009743972	0	0.166831759	0.061443146	0.102616374	0	0.036553978	0.012107383	0.011192605	0.004005798	0	0.005184347	0.01493436	0.131038048	0.037747626	0.034206182	0.004638535	0.093237567	0	0.032639921	0.049790793	0.108724435	0	0.004372158	0.068264203	0.00452518	0.041350729	0.118108219	0.018178977	0	0	0.134428027	0.170905067	0	0.098997366	0	0.025918056	0.008985896	0.008058169	0.016473164	0.160887701	0.002673446	0.020807713	0.002142266	0.0095406	0.006608007	0	0.029520604	0.055005599	0.039421471	0.036201582	0.026172402	0.013589349	0	0.003787066	0	0	0.014004337	0	0.008168037	0	0.11240565	0	0.002275179	0.181122178	0	0.007965159	0.003905023	0	0.016373499	0.118931186	0.004292943	0.002683731	0.071977935	0.003666157	0.133494315	0.005646401	0.019446494	0	0	0.144730881	0.155190914	0.015170995	0	0	0.014981108	0.049769206	0.022868352	0.045976659	0.061913352	0.030953598	0.001466328	0.017585199	0.026612763	0.181705716	0.025283918	0	0.033519744	0.009381561	0.024864217	0.07963745	0.000620478	0.108649103	0.131942246	0.010768546	0.006418521	0	0.10240317	0.000408902	0.002390894	0.207564121	0.033760706	0	0.032326174	0.043631612	0.019999633	0.056829154	0.000616494	0.022000267	0	0.002502734	0.013528752	0.03813269	0.021429484	0	0	0.020497343	0.073956712	0	0	0.046764859	0.062594952	0	0	0.00694861	0.132580597	0.00613156	0.040969514	0	0	0	0	0.0229778	0.023627128	0.120509857	0.018792475	0.024177273	0.00289698	0	0	0	0	0.030616915	0	0.010635278	0	0	0	0.020862821	0.002317073	0	0	0.016111776	0.069697642	0.044327144	0.012458305	0.001516235	0.073137122	0.075246693	0	0.017065311	0.05568377	0.001125378	0.210898521	0	0	0	0	0.161032381	0	0	0.0423145	0.217844432	0.020854039	0.056267742	0.002002683	0.011120277	0	0.003124316	0.000767567	0.050904772	0.050861337	0	0	0.08231303	0	0.018478258	0.008123222	0.017525265	0.00851989	0	0	0	0.094679009	0.013620853	0	0	0.017419546	0	0	0.124078989	0	0.074370968	0.031725837	0	0	0	0	0.000449266	0	0.05331324	0.025260747	0	0.128867478	0.001428542	0.047526263	0	0.035579324	0	0.003671122	0	0	0.013525661	0.280425889	0	0.024076323	0.061407382	0.074968468	0	0.008992952	0.025695586	0	0	0.003407493	0.036391901	0	0	0.012580185	0	0	0.040325013	0.007018554	0.05637065	0.093350284	0	0	0.114480261	0.072527945	0.011895857	0.029831532	0	0.02018708	0.043274073	0.060891191	0	0	0.099198853	0	0	0.105959952	0	0	0.060108253	0	0.001453732	0.020564265	0	0.002525844	0.087700188	0	0	0	0	0.011897979	0	0	0.004540908	0.003338346	0.05625177	0.03665108	0	0.057252307	0	0.032377633	0.075407193	0.011732076	0	0.042547085	0	0.007713378	0.038626709	0.012335864	0.033376234	0	0	0	0.018430688	0	0.108192305	0.068003204	0.098717223	0.002438703	0.026505532	0.0277944	0.032319817	0.014568868	0.036412645	0	0.004853235	0.022064724	0.048099423	0.001515187	0	0.077510396	0	0.001182362	0	0.075892991	0.021761721	0	0	0	0	0.006945765	0.075307532	0.006617815	0.003451106	0.00793075	0	0	0.019659957	0	0	0.070810509	0.088946124	0	0.078904953	0.005223674	0.098910526	0	0	0.015036758	0.012910592	0.031879381	0.123063018	0	0.004331048	0	0.143949369	0	0	0.000720195	0.024271971	0.107179327	0.163650962	0	0.114374119	0.094982609	0	0	0.024675187	0	0.071857144	0.056542693	0	0.030902171	0.16667648	0	0.043405537	0.054707214
2	MEMORY_B_CELL	0	0.020226335	0.005594294	0	0	0.097387874	0	0.039457776	0.024682193	0.018296261	0	0	0	0	0	0	0	0.004532775	0	0	0	0	0	0	0	0	0	0.062462134	0	0	0.054303143	0	0.040821788	0.01674901	0	0.013830483	0.026990155	0.024010964	0	0	0	0	0	0.020052802	0	0.045730311	0.03690179	0	0	0	0	0.011213725	0.019399861	0.02954662	0.01802624	0.003192704	0.234514655	0	0	0.12003763	0	0	0	0.004856972	0	0	0	0	0	0	0.013746346	0	0.037267288	0	0	0	0.004599568	0.001198854	0	0	0	0.007026672	0	0	0	0	0	0.024152789	0	0	0	0	0	0	0.017835861	0	0	0.007954014	0.065948768	0.005330287	0.012510142	0.051174198	0.012198486	0.066955249	0.011489637	0	0.031291502	0.018036882	0.005690169	0	0	0	0	0	0	0	0	0.026731104	0	0.043809299	0.004843644	0	0.003986554	0.015292947	0	0	0.006657093	0	0	0	0	0	0.00203096	0	0	0	0	0	0	0.01979958	0	0	0.007081843	0	0.002003822	0	0.067383918	0.006850374	0	0.00225538	0	0	0	0.028609789	0	0	0	0	0.031175972	0	0.012088485	0	0	0	0.015506754	0.017068426	0.012260043	0	0	0	0	0.022230197	0	0	0	0.047595662	0	0.000939682	0.017126656	0.174727117	0	0	0.132944647	0	0.04654263	0.000143	0	0.004786293	0	0.067226441	0	0.025955891	0	0	0.019376789	0	0.006830456	0	0	0	0	0	0	0	0	0.017815582	0	0	0	0.009212986	0	0	0	0	0	0	0	0	0	0	0	0.050152421	0	0	0	0	0	0.007087908	0.006117358	0	0	0	0	0.019267249	0.040074349	0	0.016196507	0	0	0.018998536	0	0.056461369	0.001716596	0.011465414	0	0.008019751	0.001747913	0	0.098743975	0.002717779	0	0	0.034185616	0	0.016931792	0	0	0	0.015166766	0	0.002260587	0	0.005120285	0	0	0.014728007	0	0	0	0.052765711	0.053384523	0	0	0	0	0	0	0	0	0	0	0.025487125	0.03475428	0	0	0	0	0	0	0	0.010151387	0.011324387	0	0	0.009980856	0	0	0	0.032805509	0	0	0	0	0	0	0	0.004725854	0	0.000952423	0.034639478	0.023840682	0.015862992	0	0.015398759	0.003032522	0.002262021	0	0	0	0	0.00133298	0	0	0.023442199	0.10824771	0.042513056	0.107552137	0.018063312	0	0	0	0	0	0.073103289	0.017883256	0.042193187	0.05161206	0.030474187	0.073471022	0	0	0	0.051128232	0.004228642	0	0	0.04951374	0.049197658	0	0	0	0	0.010225799	0	0	0.048819092	0	0	0	0	0.154443703	0.074159232	0.008965867	0.033698327	0	0.07058339	0.046724368	0	0	0.0095332	0.008962415	0.01319686	0	0.018880962	0.001485341	0	0	0	0.002038842	0	0	0	0	0.002287408	0	0.003933782	0.104960578	0	0	0	0	0.049503244	0	0	0.068743694	0.017524578	0	0.05079358	0	0	0.014033176	0.02418421	0.07709452	0.021563279	0	0.045133039	0	0	0.045363841	0	0.002048994	0	0.09125941	0.003842672	0	0	0.05455688	0	0.010538426	0	0.025617104	0	0	0	0.013209943	0.000577148	0	0.029867115	0.048451874	0	0	0.009950609	0.02260199	0	0.103640978	0.014895855	0	0.012715992	0	0	0.0078436	0.005744002	0.046987047	0.006898003	0	0	0.027251774	0	0	0	0.071679801	0.070019266	0	0.043411091	0	0	0.024880814	0.039225287	0	0.013923464	0	0	0.049726655	0.015931043	0	0.002540904	0.024088792	0.008045437	0	0	0.020869786	0.038994559	0	0	0	0.021938819	0.067668415	0.038761061	0	0	0.160960136	0	0.003033559	0	0.006283123	0	0	0.042873512	0	0	0	0.081007233	0.013080937	0.01375187	0	0	0	0.009029459	0	0.061575122	0	0.017992378	0	0.001427512	0	0.030891503	0	0	0.06788535	0	0.029861573	0	0.081997459	0	0.034482764	0.027128342	0.001067327	0.059747945	0.023292451	0	0	0	0.011797396	0.017527543	0.034437877	0	0	0.022535483	0.016763439	0	0	0	0	0	0	0.013043123	0	0	0	0	0	0.037460614	0.013442639	0	0.102521049	0.030840441	0.009717592	0	0	0	0	0	0.169378308	0.119472076	0.03273154	0.036157605	0	0.027374848	0	0	0.012096919	0	0	0.004251873	0	0.037770819
