UNIQUE_CELL_ID	UNIQUE_CELL_NAME	TCGA-EO-A22Y-01	TCGA-BK-A56F-01	TCGA-PG-A5BC-01	TCGA-EY-A54A-01	TCGA-AJ-A3NC-01	TCGA-AJ-A3OL-01	TCGA-AX-A3FT-01	TCGA-AX-A3G8-01	TCGA-EO-A3KW-01	TCGA-EY-A3QX-01	TCGA-AJ-A3OK-01	TCGA-AJ-A3I9-01	TCGA-AX-A3FZ-01	TCGA-B5-A3FC-01	TCGA-KP-A3VZ-01	TCGA-AJ-A3QS-01	TCGA-A5-A1OH-01	TCGA-A5-A3LO-01	TCGA-AJ-A3OJ-01	TCGA-B5-A3F9-01	TCGA-KP-A3W0-01	TCGA-EO-A3KU-01	TCGA-AX-A3G1-01	TCGA-EY-A3L3-01	TCGA-AJ-A23N-01	TCGA-KP-A3W1-01	TCGA-K6-A3WQ-01	TCGA-BG-A3EW-01	TCGA-AX-A3GB-01	TCGA-EO-A3L0-01	TCGA-AJ-A3TW-01	TCGA-FI-A3PV-01	TCGA-AX-A3FV-01	TCGA-AJ-A3NG-01	TCGA-A5-A3LP-01	TCGA-BG-A3PP-01	TCGA-B5-A1MS-01	TCGA-AX-A3FW-01	TCGA-AJ-A3NH-01	TCGA-AJ-A3NE-01	TCGA-D1-A3JP-01	TCGA-BK-A13B-01	TCGA-KJ-A3U4-01	TCGA-AJ-A3NF-01	TCGA-AX-A3FX-01	TCGA-D1-A3JQ-01	TCGA-AJ-A3NE-11	TCGA-BG-A3EW-11	TCGA-FL-A3WE-11	TCGA-BG-A3PP-11	TCGA-AJ-A3NH-11	TCGA-FL-A1YF-11	TCGA-FL-A1YG-11	TCGA-FL-A1YI-11	TCGA-FL-A1YH-11	TCGA-FL-A1YL-11	TCGA-EY-A4KR-01	TCGA-AJ-A3EL-01	TCGA-AJ-A3EJ-01	TCGA-AX-A3G4-01	TCGA-AJ-A3BI-01	TCGA-AJ-A3BK-01	TCGA-AJ-A3BH-01	TCGA-AJ-A3BG-01	TCGA-AJ-A3BF-01	TCGA-AJ-A3BD-01	TCGA-AX-A3G3-01	TCGA-AJ-A3IA-01	TCGA-AX-A3G6-01	TCGA-AJ-A3EM-01	TCGA-AP-A3K1-01	TCGA-B5-A3FA-01	TCGA-AX-A3G7-01	TCGA-AX-A3GI-01	TCGA-B5-A3FD-01	TCGA-B5-A3FB-01	TCGA-BG-A0MK-01	TCGA-E6-A2P8-01	TCGA-D1-A3DG-01	TCGA-D1-A3DH-01	TCGA-EY-A2OQ-01	TCGA-DF-A2KZ-01	TCGA-DF-A2KY-01	TCGA-D1-A3DA-01	TCGA-BG-A2AD-11	TCGA-DI-A2QY-01	TCGA-DI-A2QY-11	TCGA-DI-A2QT-01	TCGA-EO-A3AS-01	TCGA-EO-A3AU-01	TCGA-B5-A3FH-01	TCGA-EO-A3AY-01	TCGA-EO-A3AV-01	TCGA-EO-A3B0-01	TCGA-EO-A3AZ-01	TCGA-E6-A2P9-01	TCGA-EO-A3B1-01	TCGA-EY-A2OP-01	TCGA-EY-A2OO-01	TCGA-AJ-A3EK-01	TCGA-D1-A1O5-01	TCGA-B5-A0JU-01	TCGA-D1-A1O7-01	TCGA-A5-A1OJ-01	TCGA-AP-A0LS-01	TCGA-B5-A1MV-01	TCGA-D1-A1NS-01	TCGA-D1-A1NZ-01	TCGA-EC-A1NJ-01	TCGA-EY-A1GH-01	TCGA-EY-A1GF-01	TCGA-EY-A1GI-01	TCGA-D1-A2G5-01	TCGA-AX-A2H8-01	TCGA-B5-A1MZ-01	TCGA-EY-A214-01	TCGA-EY-A215-01	TCGA-AX-A2H8-11	TCGA-E6-A1M0-11	TCGA-FL-A1YM-11	TCGA-AP-A5FX-01	TCGA-AJ-A5DW-01	TCGA-BK-A4ZD-11	TCGA-EY-A548-01	TCGA-EY-A547-01	TCGA-EY-A549-01	TCGA-B5-A5OC-01	TCGA-BK-A4ZD-01	TCGA-AJ-A5DV-01	TCGA-BK-A139-02	TCGA-AX-A0IZ-11	TCGA-FI-A3PX-01	TCGA-KP-A3W4-01	TCGA-B5-A3S1-01	TCGA-EO-A3KX-01	TCGA-AJ-A3NC-11	TCGA-AX-A05Y-11	TCGA-AX-A0J0-11	TCGA-AX-A3FS-01	TCGA-AX-A3G9-01	TCGA-KP-A3W3-01	TCGA-A5-A2K2-01	TCGA-DF-A2KN-01	TCGA-DF-A2KR-01	TCGA-DF-A2KV-01	TCGA-EO-A22X-01	TCGA-EY-A2ON-01	TCGA-AX-A2H4-01	TCGA-AX-A2IN-01	TCGA-AJ-A2QM-01	TCGA-DF-A2KU-01	TCGA-EO-A22U-01	TCGA-DF-A2L0-01	TCGA-AX-A1CK-11	TCGA-AX-A1CI-11	TCGA-D1-A1O8-01	TCGA-AP-A1E0-01	TCGA-AP-A1DV-01	TCGA-AP-A1DP-01	TCGA-E6-A1M0-01	TCGA-B5-A1MX-01	TCGA-EY-A1GQ-01	TCGA-EY-A1GW-01	TCGA-EY-A1GC-01	TCGA-EY-A1G8-01	TCGA-EY-A1GK-01	TCGA-E6-A1LX-01	TCGA-B5-A1MR-01	TCGA-B5-A0KB-01	TCGA-A5-A1OF-01	TCGA-EY-A1GR-01	TCGA-AX-A1C4-01	TCGA-EY-A1H0-01	TCGA-EY-A1GU-01	TCGA-EY-A1GE-01	TCGA-EY-A1G7-01	TCGA-EY-A1GD-01	TCGA-AX-A1C7-01	TCGA-AX-A1CI-01	TCGA-EY-A1GT-01	TCGA-B5-A11L-01	TCGA-AJ-A2QL-11	TCGA-AX-A2HA-11	TCGA-DI-A2QU-11	TCGA-DI-A2QU-01	TCGA-EO-A22T-01	TCGA-AJ-A2QK-01	TCGA-AX-A2H7-01	TCGA-AX-A2HA-01	TCGA-DF-A2KS-01	TCGA-EY-A2OM-01	TCGA-B5-A11P-01	TCGA-BS-A0VI-01	TCGA-EO-A22S-01	TCGA-AJ-A2QL-01	TCGA-AJ-A2QN-01	TCGA-BG-A2L7-01	TCGA-EO-A22R-01	TCGA-B5-A1N2-01	TCGA-B5-A0K8-01	TCGA-B5-A1MY-01	TCGA-A5-A1OG-01	TCGA-AJ-A23M-01	TCGA-B5-A1MU-01	TCGA-BG-A2AE-01	TCGA-D1-A1NU-01	TCGA-BG-A221-01	TCGA-EO-A1Y5-01	TCGA-EO-A1Y8-01	TCGA-EY-A1GS-01	TCGA-EY-A212-01	TCGA-AW-A1PO-01	TCGA-AJ-A23O-01	TCGA-B5-A0JX-01	TCGA-BG-A220-01	TCGA-E6-A1LZ-01	TCGA-BG-A222-01	TCGA-BG-A2AD-01	TCGA-FI-A2CX-01	TCGA-FI-A2CY-01	TCGA-FI-A2D0-01	TCGA-FI-A2D4-01	TCGA-FI-A2D5-01	TCGA-FI-A2D6-01	TCGA-EY-A1GM-01	TCGA-EY-A1GV-01	TCGA-D1-A1NW-01	TCGA-FI-A2F9-01	TCGA-FI-A2F4-01	TCGA-AX-A2HC-01	TCGA-AX-A2HD-01	TCGA-AX-A2HG-01	TCGA-AX-A2HJ-01	TCGA-AX-A2HK-01	TCGA-BG-A0MA-01	TCGA-D1-A2G6-01	TCGA-D1-A1O0-01	TCGA-EO-A2CG-01	TCGA-FI-A2EW-01	TCGA-DI-A1NN-01	TCGA-FI-A2F8-01	TCGA-EO-A2CH-01	TCGA-FI-A2D2-01	TCGA-FI-A2EU-01	TCGA-FI-A2EX-01	TCGA-AX-A2H2-01	TCGA-AX-A2H5-01	TCGA-AX-A2HF-01	TCGA-AX-A2IO-01	TCGA-BK-A26L-01	TCGA-D1-A1NX-01	TCGA-D1-A2G7-01	TCGA-A5-A0GW-01	TCGA-AP-A0LG-01	TCGA-B5-A0K1-01	TCGA-BK-A0CC-01	TCGA-BS-A0UV-01	TCGA-A5-A0GU-01	TCGA-AP-A054-01	TCGA-A5-A0GD-01	TCGA-AX-A0IU-01	TCGA-AP-A05P-01	TCGA-A5-A0R7-01	TCGA-BS-A0TG-01	TCGA-A5-A0GE-01	TCGA-A5-A0GV-01	TCGA-AX-A1CC-01	TCGA-AX-A1CN-01	TCGA-AX-A1CP-01	TCGA-DI-A1BY-01	TCGA-AX-A1CE-01	TCGA-A5-A0GH-01	TCGA-B5-A0K0-01	TCGA-A5-A0G2-01	TCGA-BG-A0LW-01	TCGA-BG-A0LX-01	TCGA-AP-A0LH-01	TCGA-AX-A1C9-01	TCGA-D1-A17M-01	TCGA-AP-A1DK-01	TCGA-AP-A1E1-01	TCGA-AX-A1C8-01	TCGA-AP-A1DO-01	TCGA-AP-A1DQ-01	TCGA-AP-A1DR-01	TCGA-AP-A1E3-01	TCGA-D1-A17A-01	TCGA-AX-A1CA-01	TCGA-AP-A1DH-01	TCGA-AP-A1DM-01	TCGA-AP-A1E4-01	TCGA-AX-A1C5-01	TCGA-AX-A1CF-01	TCGA-AX-A1CR-01	TCGA-D1-A16G-01	TCGA-AX-A1CJ-01	TCGA-AX-A1CK-01	TCGA-D1-A165-01	TCGA-D1-A16V-01	TCGA-AX-A1CF-11	TCGA-D1-A176-01	TCGA-BS-A0T9-01	TCGA-D1-A163-01	TCGA-D1-A16F-01	TCGA-D1-A16E-01	TCGA-D1-A16R-01	TCGA-D1-A16Q-01	TCGA-D1-A16S-01	TCGA-D1-A179-01	TCGA-D1-A17K-01	TCGA-D1-A177-01	TCGA-D1-A17H-01	TCGA-DI-A0WH-01	TCGA-D1-A17L-01	TCGA-D1-A17T-01	TCGA-D1-A17U-01	TCGA-AX-A05T-01	TCGA-D1-A17R-01	TCGA-BG-A187-01	TCGA-D1-A168-01	TCGA-BG-A18A-01	TCGA-D1-A169-01	TCGA-D1-A16I-01	TCGA-D1-A16N-01	TCGA-D1-A16J-01	TCGA-D1-A17Q-01	TCGA-BG-A18B-01	TCGA-D1-A16B-01	TCGA-BG-A18C-01	TCGA-D1-A16D-01	TCGA-D1-A16O-01	TCGA-D1-A175-01	TCGA-D1-A17F-01	TCGA-D1-A17S-01	TCGA-D1-A161-01	TCGA-BG-A186-01	TCGA-BG-A0MH-01	TCGA-BK-A139-01	TCGA-BK-A13C-01	TCGA-BS-A0UA-01	TCGA-D1-A0ZN-01	TCGA-D1-A0ZO-01	TCGA-D1-A162-01	TCGA-D1-A167-01	TCGA-D1-A16Y-01	TCGA-D1-A174-01	TCGA-D1-A17B-01	TCGA-D1-A17C-01	TCGA-D1-A17D-01	TCGA-D1-A17N-01	TCGA-BK-A0CB-11	TCGA-BK-A13C-11	TCGA-B5-A121-01	TCGA-B5-A11M-01	TCGA-B5-A11U-01	TCGA-B5-A11S-01	TCGA-D1-A0ZQ-01	TCGA-D1-A0ZS-01	TCGA-D1-A15V-01	TCGA-D1-A15W-01	TCGA-D1-A15X-01	TCGA-B5-A11W-01	TCGA-BG-A0VV-01	TCGA-BG-A0VW-01	TCGA-BG-A0VX-01	TCGA-BK-A0CA-01	TCGA-D1-A15Z-01	TCGA-D1-A160-01	TCGA-D1-A0ZP-01	TCGA-D1-A101-01	TCGA-BG-A0VT-01	TCGA-B5-A11I-01	TCGA-B5-A11V-01	TCGA-BS-A0U9-01	TCGA-B5-A11E-01	TCGA-BS-A0UM-01	TCGA-BS-A0UT-01	TCGA-BS-A0TI-01	TCGA-BS-A0TE-01	TCGA-B5-A11F-01	TCGA-B5-A11X-01	TCGA-A5-A0G1-01	TCGA-A5-A0GG-01	TCGA-B5-A11N-01	TCGA-B5-A11O-01	TCGA-D1-A0ZR-01	TCGA-AX-A0IS-01	TCGA-D1-A0ZU-01	TCGA-D1-A0ZZ-01	TCGA-B5-A11Y-01	TCGA-BG-A0YU-01	TCGA-D1-A0ZV-01	TCGA-B5-A11Q-01	TCGA-B5-A11Z-01	TCGA-BG-A0VZ-01	TCGA-AP-A059-01	TCGA-BG-A0W1-01	TCGA-A5-A0GR-01	TCGA-AP-A05O-01	TCGA-AX-A06H-01	TCGA-AX-A0J0-01	TCGA-AX-A0IZ-01	TCGA-B5-A11G-01	TCGA-AX-A06D-01	TCGA-AP-A0LM-01	TCGA-AP-A0LF-01	TCGA-B5-A0JT-01	TCGA-AX-A06L-01	TCGA-B5-A11J-01	TCGA-BS-A0U5-01	TCGA-BG-A0MG-01	TCGA-BG-A0M9-01	TCGA-BS-A0WQ-01	TCGA-D1-A103-01	TCGA-BG-A0W2-01	TCGA-BS-A0UL-01	TCGA-BG-A0YV-01	TCGA-B5-A11H-01	TCGA-BS-A0V6-01	TCGA-D1-A102-01	TCGA-A5-A0GQ-01	TCGA-A5-A0VO-01	TCGA-B5-A0JZ-01	TCGA-BG-A0MO-01	TCGA-A5-A0GX-01	TCGA-BS-A0TD-01	TCGA-BG-A0M6-01	TCGA-BG-A0MU-01	TCGA-BS-A0UF-01	TCGA-BS-A0TC-01	TCGA-BK-A0CB-01	TCGA-BS-A0UJ-01	TCGA-BG-A0M8-01	TCGA-B5-A0K6-01	TCGA-B5-A0K3-01	TCGA-AX-A0IW-01	TCGA-B5-A0K4-01	TCGA-AX-A0J1-01	TCGA-BG-A0M7-01	TCGA-BG-A0MC-01	TCGA-BG-A0MI-01	TCGA-AP-A0LO-01	TCGA-AP-A0LT-01	TCGA-AP-A0LV-01	TCGA-A5-A0RA-01	TCGA-BG-A0MQ-01	TCGA-BG-A0MT-01	TCGA-BG-A0MS-01	TCGA-BG-A0RY-01	TCGA-BS-A0TJ-01	TCGA-B5-A0K2-01	TCGA-B5-A0JV-01	TCGA-A5-A0VP-01	TCGA-A5-A0VQ-01	TCGA-B5-A0JY-01	TCGA-BS-A0U7-01	TCGA-BS-A0TA-01	TCGA-BS-A0U8-01	TCGA-B5-A0JS-01	TCGA-A5-A0R8-01	TCGA-BG-A0M0-01	TCGA-BG-A0M2-01	TCGA-BG-A0M3-01	TCGA-AP-A0LP-01	TCGA-B5-A0K7-01	TCGA-A5-A0R9-01	TCGA-AX-A05Y-01	TCGA-AX-A05Z-01	TCGA-AX-A060-01	TCGA-BK-A0C9-01	TCGA-AX-A06J-01	TCGA-AP-A05J-01	TCGA-AX-A06B-01	TCGA-AP-A05D-01	TCGA-AP-A05H-01	TCGA-A5-A0GP-01	TCGA-AP-A0L8-01	TCGA-AP-A0L9-01	TCGA-AP-A0LD-01	TCGA-AP-A0LE-01	TCGA-A5-A0R6-01	TCGA-BG-A0M4-01	TCGA-A5-A0GN-01	TCGA-A5-A0GM-01	TCGA-A5-A0GB-01	TCGA-A5-A0GA-01	TCGA-AP-A0LN-01	TCGA-AP-A0LI-01	TCGA-AP-A0LJ-01	TCGA-A5-A0GJ-01	TCGA-A5-A0GI-01	TCGA-A5-A0G9-01	TCGA-A5-A0G5-01	TCGA-A5-A0G3-01	TCGA-D1-A16X-01	TCGA-AX-A062-01	TCGA-AX-A05U-01	TCGA-AX-A064-01	TCGA-AX-A06F-01	TCGA-AX-A063-01	TCGA-AX-A05S-01	TCGA-AP-A05N-01	TCGA-AP-A05A-01	TCGA-AP-A056-01	TCGA-AP-A053-01	TCGA-AP-A052-01	TCGA-AP-A051-01	TCGA-D1-A1NY-01	TCGA-DI-A1NO-01	TCGA-EC-A1QX-01	TCGA-EC-A24G-01	TCGA-A5-A1OK-01	TCGA-FI-A2F8-01	TCGA-A5-A2K5-01	TCGA-A5-A2K4-01	TCGA-A5-A2K7-01	TCGA-AW-A1PO-01	TCGA-AJ-A23O-01	TCGA-AP-A0LL-01	TCGA-BS-A0V8-01	TCGA-EY-A1GX-01	TCGA-H5-A2HR-01	TCGA-PG-A6IB-01	TCGA-QS-A5YQ-01	TCGA-SL-A6J9-01	TCGA-QS-A5YR-01	TCGA-QF-A5YT-01	TCGA-SL-A6JA-01	TCGA-FI-A2EY-01	TCGA-EY-A210-01	TCGA-EY-A1GL-01	TCGA-EY-A1GP-01	TCGA-EY-A1GO-01	TCGA-BS-A0V4-01	TCGA-AX-A2HC-11	TCGA-B5-A5OD-01	TCGA-B5-A5OE-01	TCGA-EY-A5W2-01	TCGA-B5-A11R-01	TCGA-BS-A0V7-01	TCGA-DI-A1C3-01	TCGA-B5-A0K9-01	TCGA-QF-A5YS-01	TCGA-EO-A1Y7-01	TCGA-FL-A1YN-11	TCGA-AJ-A2QO-01	TCGA-D1-A2G0-01	TCGA-FL-A1YQ-11	TCGA-FL-A1YT-11	TCGA-FL-A1YU-11	TCGA-AX-A2HD-11	TCGA-FL-A1YV-11	TCGA-A5-A2K3-01	TCGA-BK-A26L-01	TCGA-BK-A139-01	TCGA-BK-A0CC-01	TCGA-BK-A0CA-01	TCGA-BK-A139-01	TCGA-BK-A26L-01	TCGA-BK-A0CA-01	TCGA-BK-A0CC-01	TCGA-AX-A2HH-01	TCGA-B5-A1MW-01	TCGA-AX-A1C7-01	TCGA-B5-A0JN-01	TCGA-SJ-A6ZJ-01	TCGA-SJ-A6ZI-01	TCGA-QS-A744-01	TCGA-PG-A7D5-01	TCGA-AJ-A6NU-01	TCGA-EY-A72D-01	TCGA-BK-A6W4-01	TCGA-BK-A6W3-01	TCGA-A5-A7WK-01	TCGA-A5-A7WJ-01	TCGA-PG-A915-01	TCGA-PG-A916-01	TCGA-PG-A914-01	TCGA-E6-A8L9-01	TCGA-AJ-A8CT-01	TCGA-QS-A8F1-01	TCGA-5B-A90C-01	TCGA-PG-A917-01	TCGA-AJ-A8CW-01	TCGA-AJ-A8CV-01	TCGA-4E-A92E-01	TCGA-2E-A9G8-01	TCGA-A5-AB3J-01	TCGA-5S-A9Q8-01	TCGA-JU-AAVI-01	TCGA-DI-A1BU-01	TCGA-AX-A05W-01	TCGA-B5-A0JR-01
4	NAIVE_B_CELL	0	0	0.106488238	0.017353911	0.067656467	0	0.027405033	0	0	0.01004371	0	0.004384476	0	0	0.138799544	0.052044913	0	0.124053344	0.098634968	0	0.03595127	0.092709387	0.025842164	0.007043553	0.001887368	0.021989706	0.010488641	0	0.028880748	0.070211025	0.009123654	0.000522273	0	0.075741726	0	0.053560231	0.135585406	0	0	0.01804326	0.070264515	0.013531718	0.091186992	0.036472206	0.019138121	0	0.075366283	0.062358256	0.032466248	0	0.08323807	0.08737028	0.094595556	0.003330859	0.004917409	0.01060256	0.002368832	0.057802453	0	0.082810169	0	0.045611491	0.075819855	0.038996436	0	0	0.003057798	0.102075909	0	0	0	0.048777562	0.025293232	0.004971329	0.019658563	0	0	0.024680244	0	0	0	0.044532669	0	0	0.064358974	0	0	0.025447636	0.177787133	0.149912677	0	0	0	0.051999907	0.004475805	0.014060021	0.045625814	0.032413271	0	0.013344834	0.025134696	0.078336089	0	0.164387714	0.19338391	0	0	0.039591276	0.00236661	0	0.001352767	0.084489425	0	0.064808693	0.024388452	0.198331419	0.013739297	0.046887783	0.266292751	0.075610793	0	0.062932704	0.091857016	0	0	0	0.00918669	0	0.00665924	0	0.018798528	0.006636399	0.026700664	0.0239208	0.048027612	0.014589462	0.056405906	0.127855911	0.012638404	0.070432105	0	0	0.01208694	0.068935488	0	0.052740862	0	0.025863525	0.10082689	0	0.004087871	0.071327036	0.017790623	0.068558541	0.091040768	0.022208767	0.105159413	0.094792551	0	0.159856767	0.069113047	0.012660276	0.206608514	0	0	0.023345076	0.114476689	0.033757293	0.029353689	0	0.012589556	0.163436917	0.057075993	0.091177699	0.077708589	0	0.048316777	0	0	0	0.192447882	0.101253815	0.114517395	0.157782065	0.006456161	0.044467932	0.077530526	0	0	0.033710992	0.020454009	0.034822028	0	0.053895716	0.063297143	0.078073121	0.030869437	0.046326251	0.117841881	0.06289204	0.040677548	0	0.121717145	0.020269542	0.002818093	0	0.064945142	0.012731375	0	0.035562767	0.164932762	0	0.070061939	0.038138259	0	0.085062488	0.016751321	0	0.000841709	0	0.032287011	0.011566408	0.061167957	0.010756948	0.029073043	0	0	0.012209459	0	0	0.092720492	0	0.021405183	0.026228572	0.046955194	0.073574345	0	0	0.080247057	0.00292354	0.060898782	0	0.046083403	0	0.147580593	0.01342154	0	0	0.071845716	0	0.05524803	0.158234925	0.024397881	0	0.012665519	0.109269116	0.023084332	0.098453116	0	0.012098161	0.347790813	0.070102462	0.01123924	0.007409893	0.078888542	0	0.048746271	0.089801779	0	0.111596564	0.127623403	0.034968126	0.006037563	0.008232636	0	0.044959233	0.103174024	0	0.03015426	0.046226596	0.023093498	0	0.01011146	0	0	0.058167643	0.073903335	0.145189684	0	0.075456691	0.06108709	0	0.137003965	0.072824655	0.17827296	0.131216872	0.230346791	0.175594571	0	0.03582245	0	0.002577478	0.05084155	0.137144235	0.100046546	0.021637939	0.020240846	0	0.024552221	0.019978208	0.118374531	0.062456371	0	0.015273927	0.101596108	0.175442261	0.031054685	0.08444797	0.029871295	0.012601311	0.016581959	0.029647216	0.222515944	0.066751813	0.094205849	0	0.003400026	0.057842615	0.103741034	0.273914175	0.012875568	0.080546408	0	0.006809735	0	0.046365876	0.168552849	0.076439613	0	0.039004454	0.010821282	0.094087075	0	0	0	0.012564163	0.024717414	0.013064428	0	0.004181982	0.048214986	0.019553257	0.051297209	0.012590951	0.094316808	0	0.019540252	0	0.056819996	0	0.014204118	0.046346365	0.105002791	0.015261556	0.048338925	0.031979534	0.00881257	0	0.047715337	0.044720703	0.02730956	0.033618947	0.052069409	0	0.050921504	0.103209777	0	0	0.047544676	0.006898751	0.009934516	0	0.016949023	0.018497471	0	0	0.154837492	0.008098429	0.146364533	0.002150737	0.102289016	0.076602764	0	0.003071067	0.116181007	0.008939091	0	0.040673105	0.019194446	0.045264671	0.024892267	0.078440845	0.025199234	0	0.151432668	0	0	0.087178867	0.059648593	0	0.008216101	0	0	0.056317631	0.073042531	0.074092602	0	0.088134194	0.085937291	0.120152535	0.139475306	0.180918401	0	0.037237536	0.008482308	0	0.16379044	0.003036751	0.023247051	0	0	0	0	0.004922447	0	0.087826013	0.001730735	0.063141484	0.097730177	0	0.010016463	0.069570249	0.004325383	0	0.044135547	0	0.033600787	0.047058989	0	0.071838635	0.03610025	0.146310809	0.148787671	0.011477909	0.131997147	0.072259102	0.00072045	0	0.086082735	0.03109222	0.090641366	0.004534189	0.007319042	0	0.087873704	0.002246766	0	0.018087637	0.076608086	0.070211898	0.048925383	0	0.025682314	0.015219369	0	0.024621797	0	0	0	0	0.086902878	0	0	0.01930182	0.011763171	0.00257794	0.133954993	0	0	0	0	0	0.00228869	0.183908321	0.046716527	0.13851336	0	0.029201912	0.019427228	0	0.004932358	0.049230348	0	0.014840832	0	0	0.066053575	0.065979317	0.018274849	0.002830865	0.075303867	0.04956892	0.060898782	0	0.310253951	0	0	0.070061939	0	0	0	0	0.017378633	0.070027674	0.025128256	0.060260192	0.122172366	0	0.158696616	0.042056952	0	0.046068005	0.013703694	0	0.201078646	0	0	0	0.173139438	0	0	0.067442546	0.000140443	0	0.066364617	0.0483269	0.008939553	0.111092434	0	0.059343807	0.060165142	0.098695338	0.039084676	0.035061346	0	0.052034299	0	0.03519568	0	0	0.012168787	0	0.024089529	0	0.004600368	0	0.059302641	0	0.002031543	0.017769735	0	0	0.126203343	0	0.008670546	0.010281199	0.162495859	0.008602235	0	0.090975125	0.018167554	0.121907173	0.073301878	0.113860979	0	0.046194791	0	0.229559479	0	0.021790604	0.020649446	0	0.049018863
