UNIQUE_CELL_ID	UNIQUE_CELL_NAME	TCGA-J4-8198-01	TCGA-KK-A59Z-01	TCGA-KC-A4BN-01	TCGA-EJ-A46G-01	TCGA-EJ-A46E-01	TCGA-KC-A4BV-01	TCGA-KK-A59Y-01	TCGA-J9-A52C-01	TCGA-EJ-A46I-01	TCGA-KC-A4BL-01	TCGA-EJ-A46H-01	TCGA-EJ-A46B-01	TCGA-J9-A52E-01	TCGA-HC-A4ZV-01	TCGA-J9-A52B-01	TCGA-HC-7077-01	TCGA-HC-7079-01	TCGA-G9-6369-01	TCGA-G9-6351-01	TCGA-G9-6499-01	TCGA-G9-6333-01	TCGA-G9-6342-01	TCGA-HC-7737-01	TCGA-CH-5761-11	TCGA-CH-5761-01	TCGA-CH-5745-01	TCGA-EJ-7331-11	TCGA-G9-6342-11	TCGA-EJ-5502-01	TCGA-EJ-5503-01	TCGA-HC-A48F-01	TCGA-FC-A4JI-01	TCGA-EJ-A46F-01	TCGA-HC-8264-01	TCGA-EJ-8469-01	TCGA-EJ-8470-01	TCGA-EJ-8472-01	TCGA-EJ-8468-01	TCGA-EJ-8474-01	TCGA-G9-7510-01	TCGA-G9-7521-01	TCGA-G9-7523-01	TCGA-HC-8265-01	TCGA-G9-7519-01	TCGA-G9-7522-01	TCGA-HC-8261-01	TCGA-HC-8259-01	TCGA-HC-8266-01	TCGA-HC-8260-01	TCGA-HC-8262-01	TCGA-G9-7525-01	TCGA-HC-8256-01	TCGA-EJ-7321-01	TCGA-EJ-7793-01	TCGA-EJ-7797-11	TCGA-HC-8260-11	TCGA-HC-8259-11	TCGA-HC-8258-11	TCGA-EJ-7321-11	TCGA-HC-8262-11	TCGA-EJ-7793-11	TCGA-EJ-7797-01	TCGA-HC-8257-01	TCGA-CH-5794-01	TCGA-EJ-5521-01	TCGA-HC-7747-01	TCGA-EJ-7789-01	TCGA-HC-7209-01	TCGA-HC-7821-01	TCGA-EJ-5531-01	TCGA-EJ-5509-01	TCGA-EJ-5530-01	TCGA-CH-5754-01	TCGA-CH-5792-01	TCGA-CH-5771-01	TCGA-EJ-5510-01	TCGA-HI-7168-01	TCGA-CH-5744-01	TCGA-HC-7210-01	TCGA-EJ-5511-01	TCGA-HI-7169-01	TCGA-HC-8258-01	TCGA-HC-7738-11	TCGA-EJ-7115-11	TCGA-HC-7742-11	TCGA-EJ-7784-11	TCGA-EJ-7317-11	TCGA-EJ-7331-01	TCGA-EJ-5532-01	TCGA-HC-7233-01	TCGA-EJ-5494-01	TCGA-EJ-7125-01	TCGA-EJ-5501-01	TCGA-EJ-5518-01	TCGA-EJ-5519-01	TCGA-HC-7745-01	TCGA-HC-7231-01	TCGA-HC-7744-01	TCGA-HC-7742-01	TCGA-HC-7819-01	TCGA-EJ-7328-01	TCGA-EJ-7330-01	TCGA-EJ-7786-01	TCGA-HC-7232-01	TCGA-EJ-7788-01	TCGA-HC-7820-01	TCGA-HI-7171-01	TCGA-HC-7740-01	TCGA-HC-7818-01	TCGA-HC-7752-01	TCGA-HC-7750-01	TCGA-HI-7170-01	TCGA-EJ-7794-01	TCGA-EJ-7123-01	TCGA-HC-7078-01	TCGA-H9-7775-01	TCGA-EJ-7317-01	TCGA-HC-7230-01	TCGA-EJ-7784-01	TCGA-FC-7708-01	TCGA-EJ-7330-11	TCGA-EJ-7792-11	TCGA-HC-7745-11	TCGA-EJ-7125-11	TCGA-EJ-7794-11	TCGA-EJ-7782-11	TCGA-HC-7752-11	TCGA-EJ-7783-11	TCGA-HC-7211-11	TCGA-HC-7737-11	TCGA-HC-7740-11	TCGA-HC-7819-11	TCGA-EJ-7315-11	TCGA-EJ-7314-11	TCGA-EJ-7781-11	TCGA-G9-6332-01	TCGA-CH-5768-01	TCGA-CH-5766-01	TCGA-EJ-5542-01	TCGA-EJ-5504-01	TCGA-EJ-7782-01	TCGA-EJ-5505-01	TCGA-G9-6356-01	TCGA-EJ-5506-01	TCGA-G9-6362-01	TCGA-G9-6378-01	TCGA-G9-6348-01	TCGA-G9-6336-01	TCGA-G9-6363-01	TCGA-HC-7212-01	TCGA-G9-6365-01	TCGA-G9-6367-01	TCGA-CH-5738-01	TCGA-G9-6370-01	TCGA-CH-5746-01	TCGA-CH-5763-01	TCGA-EJ-7792-01	TCGA-G9-6384-01	TCGA-CH-5752-01	TCGA-HC-7748-01	TCGA-G9-6385-01	TCGA-HC-7736-01	TCGA-HC-7749-01	TCGA-EJ-5515-01	TCGA-G9-6373-01	TCGA-HC-7738-01	TCGA-CH-5769-01	TCGA-G9-6496-01	TCGA-EJ-7315-01	TCGA-CH-5789-01	TCGA-CH-5741-01	TCGA-CH-5767-01	TCGA-G9-6364-01	TCGA-EJ-7115-01	TCGA-EJ-5527-01	TCGA-EJ-7327-01	TCGA-CH-5791-01	TCGA-G9-6366-01	TCGA-EJ-7314-01	TCGA-EJ-7783-01	TCGA-EJ-7785-01	TCGA-EJ-7781-01	TCGA-CH-5765-01	TCGA-HC-7211-01	TCGA-EJ-5512-01	TCGA-EJ-5517-01	TCGA-EJ-5524-01	TCGA-EJ-5526-01	TCGA-EJ-5525-01	TCGA-EJ-5499-01	TCGA-G9-6353-01	TCGA-CH-5739-01	TCGA-CH-5743-01	TCGA-CH-5753-01	TCGA-EJ-5495-01	TCGA-CH-5762-01	TCGA-EJ-5496-01	TCGA-EJ-5516-01	TCGA-CH-5764-01	TCGA-G9-6494-01	TCGA-EJ-5498-01	TCGA-CH-5748-01	TCGA-CH-5737-01	TCGA-EJ-5507-01	TCGA-CH-5740-01	TCGA-EJ-7791-01	TCGA-CH-5772-01	TCGA-EJ-5508-01	TCGA-CH-5788-01	TCGA-CH-5751-01	TCGA-EJ-7789-11	TCGA-CH-5768-11	TCGA-G9-6384-11	TCGA-G9-6356-11	TCGA-CH-5767-11	TCGA-G9-6365-11	TCGA-G9-6348-11	TCGA-HC-7747-11	TCGA-EJ-7327-11	TCGA-EJ-7785-11	TCGA-EJ-5522-01	TCGA-CH-5790-01	TCGA-HC-7213-01	TCGA-CH-5750-01	TCGA-EJ-5497-01	TCGA-EJ-5514-01	TCGA-G9-6371-01	TCGA-EJ-7786-11	TCGA-EJ-7328-11	TCGA-G9-6496-11	TCGA-QU-A6IN-01	TCGA-QU-A6IL-01	TCGA-QU-A6IO-01	TCGA-QU-A6IM-01	TCGA-KK-A6E3-01	TCGA-KK-A6E4-01	TCGA-J4-A67R-01	TCGA-J4-A67S-01	TCGA-J4-A67Q-01	TCGA-J4-A67N-01	TCGA-J4-A67M-01	TCGA-H9-A6BY-01	TCGA-J4-A67L-01	TCGA-J4-A67K-01	TCGA-HC-A6AO-01	TCGA-EJ-A65D-01	TCGA-FC-A6HD-01	TCGA-QU-A6IP-01	TCGA-J4-A67O-01	TCGA-FC-A66V-01	TCGA-EJ-A65B-01	TCGA-HC-A6AL-01	TCGA-HC-A6HY-01	TCGA-J4-A6M7-01	TCGA-KK-A6E7-01	TCGA-KK-A6E8-01	TCGA-G9-6347-01	TCGA-G9-6379-01	TCGA-HC-A6HX-01	TCGA-HC-A6AN-01	TCGA-KK-A6E5-01	TCGA-G9-6339-01	TCGA-G9-6354-01	TCGA-J4-A6G1-01	TCGA-J4-A67T-01	TCGA-H9-A6BX-01	TCGA-J4-A6G3-01	TCGA-KK-A6DY-01	TCGA-KK-A6E0-01	TCGA-KK-A6E2-01	TCGA-KK-A6E1-01	TCGA-HC-A6AQ-01	TCGA-KK-A6E6-01	TCGA-HC-A6AP-01	TCGA-G9-6498-01	TCGA-EJ-A65F-01	TCGA-HC-A6AS-01	TCGA-EJ-A65E-01	TCGA-EJ-A65G-01	TCGA-EJ-A65M-01	TCGA-FC-7961-01	TCGA-FC-A5OB-01	TCGA-HC-8216-01	TCGA-HC-A632-01	TCGA-HC-A631-01	TCGA-J4-8200-01	TCGA-KK-A59V-01	TCGA-KK-A59X-01	TCGA-HC-8213-01	TCGA-EJ-A65J-01	TCGA-HC-7817-01	TCGA-M7-A720-01	TCGA-KK-A7AU-01	TCGA-KK-A7AZ-01	TCGA-KK-A7AW-01	TCGA-KK-A7B0-01	TCGA-M7-A71Z-01	TCGA-M7-A724-01	TCGA-M7-A725-01	TCGA-KK-A7B1-01	TCGA-M7-A71Y-01	TCGA-M7-A721-01	TCGA-KC-A4BR-01	TCGA-KK-A7AV-01	TCGA-KK-A7B2-01	TCGA-M7-A723-01	TCGA-KK-A7B4-01	TCGA-EJ-A46D-01	TCGA-EJ-7312-01	TCGA-HC-7081-01	TCGA-G9-6343-01	TCGA-G9-6361-01	TCGA-HC-7080-01	TCGA-EJ-7318-01	TCGA-EJ-A6RC-01	TCGA-EJ-7325-01	TCGA-EJ-7218-01	TCGA-G9-6362-11	TCGA-CH-5769-11	TCGA-G9-6499-11	TCGA-G9-6363-11	TCGA-G9-6351-11	TCGA-HC-8265-01	TCGA-HC-8261-01	TCGA-HC-7740-01	TCGA-HC-8258-01	TCGA-HC-8265-01	TCGA-HC-8258-01	TCGA-HC-7740-01	TCGA-HC-8261-01	TCGA-KK-A7AP-01	TCGA-KC-A7FE-01	TCGA-KC-A7FD-01	TCGA-KK-A7B3-01	TCGA-KK-A7AQ-01	TCGA-SU-A7E7-01	TCGA-EJ-A6RA-01	TCGA-HC-A76W-01	TCGA-KC-A7F6-01	TCGA-HC-A76X-01	TCGA-KC-A7FA-01	TCGA-KC-A7F5-01	TCGA-KC-A7F3-01	TCGA-KK-A7AY-01	TCGA-EJ-A7NF-01	TCGA-EJ-A7NN-01	TCGA-EJ-A7NM-01	TCGA-EJ-A7NH-01	TCGA-EJ-A7NG-01	TCGA-VP-A87J-01	TCGA-VN-A88P-01	TCGA-VP-A875-01	TCGA-VP-A87C-01	TCGA-XJ-A83F-01	TCGA-XJ-A83G-01	TCGA-VP-A87D-01	TCGA-VP-A87E-01	TCGA-XJ-A83H-01	TCGA-VP-A876-01	TCGA-VP-A87H-01	TCGA-VN-A88I-01	TCGA-EJ-A8FS-01	TCGA-VP-A879-01	TCGA-VP-A87B-01	TCGA-VP-A878-01	TCGA-VN-A88O-01	TCGA-VN-A88M-01	TCGA-VP-A87K-01	TCGA-VN-A88Q-01	TCGA-VP-A872-01	TCGA-J9-A8CN-01	TCGA-J4-A83N-01	TCGA-J4-A83K-01	TCGA-KK-A8IJ-01	TCGA-J4-A83M-01	TCGA-J4-A83L-01	TCGA-VN-A88L-01	TCGA-J9-A8CL-01	TCGA-J9-A8CM-01	TCGA-J9-A8CK-01	TCGA-EJ-A8FN-01	TCGA-EJ-A7NK-01	TCGA-EJ-A7NJ-01	TCGA-J9-A8CP-01	TCGA-VN-A88K-01	TCGA-YL-A8HO-01	TCGA-HC-A8CY-01	TCGA-KK-A8I6-01	TCGA-EJ-A8FU-01	TCGA-VN-A88R-01	TCGA-X4-A8KQ-01	TCGA-XQ-A8TA-01	TCGA-XA-A8JR-01	TCGA-V1-A8MK-01	TCGA-HC-A8D1-01	TCGA-EJ-A8FO-01	TCGA-KK-A8I4-01	TCGA-HC-A8D0-01	TCGA-KK-A8ID-01	TCGA-KK-A8I5-01	TCGA-KK-A8IB-01	TCGA-J4-A83J-01	TCGA-KK-A8IM-01	TCGA-EJ-A8FP-01	TCGA-KK-A8IK-01	TCGA-KK-A8II-01	TCGA-KK-A8IF-01	TCGA-TK-A8OK-01	TCGA-YL-A8HJ-01	TCGA-KK-A8IL-01	TCGA-KK-A8IG-01	TCGA-KK-A8IC-01	TCGA-KK-A8I8-01	TCGA-KK-A8I9-01	TCGA-KK-A8I7-01	TCGA-J4-A83I-01	TCGA-YL-A8HM-01	TCGA-V1-A8MF-01	TCGA-KK-A8IA-01	TCGA-EJ-A8FO-11	TCGA-J4-A83J-11	TCGA-YL-A8HL-01	TCGA-V1-A8MG-01	TCGA-KK-A8IH-01	TCGA-V1-A8MJ-01	TCGA-VN-A88N-01	TCGA-XQ-A8TB-01	TCGA-YL-A8HK-01	TCGA-V1-A8MM-01	TCGA-WW-A8ZI-01	TCGA-YL-A8S8-01	TCGA-XJ-A9DI-01	TCGA-YL-A8S9-01	TCGA-YJ-A8SW-01	TCGA-YL-A8SH-01	TCGA-Y6-A8TL-01	TCGA-2A-A8VT-01	TCGA-2A-A8VL-01	TCGA-FC-A8O0-01	TCGA-2A-A8VO-01	TCGA-2A-A8VV-01	TCGA-2A-A8VX-01	TCGA-2A-A8W1-01	TCGA-YL-A8SL-01	TCGA-V1-A8X3-01	TCGA-V1-A8ML-01	TCGA-V1-A8MU-01	TCGA-2A-A8W3-01	TCGA-V1-A8WW-01	TCGA-V1-A8WV-01	TCGA-YL-A8SC-01	TCGA-V1-A8WN-01	TCGA-XJ-A9DQ-01	TCGA-YL-A8SP-01	TCGA-ZG-A8QX-01	TCGA-YL-A8SF-01	TCGA-ZG-A8QY-01	TCGA-ZG-A8QZ-01	TCGA-YL-A8SJ-01	TCGA-YL-A8SK-01	TCGA-YL-A8SQ-01	TCGA-XJ-A9DX-01	TCGA-YL-A9WH-01	TCGA-YL-A9WI-01	TCGA-YL-A9WJ-01	TCGA-YL-A8SO-01	TCGA-YL-A8SA-01	TCGA-ZG-A8QW-01	TCGA-V1-A8WS-01	TCGA-YL-A8SB-01	TCGA-YL-A8SR-01	TCGA-V1-A8WL-01	TCGA-XJ-A9DK-01	TCGA-G9-6338-01	TCGA-HC-7075-01	TCGA-G9-6377-01	TCGA-G9-6329-01	TCGA-G9-6333-11	TCGA-EJ-7123-11	TCGA-XK-AAK1-01	TCGA-ZG-A9ND-01	TCGA-XK-AAJR-01	TCGA-YL-A9WL-01	TCGA-XK-AAJT-01	TCGA-YL-A9WY-01	TCGA-ZG-A9KY-01	TCGA-ZG-A9L6-01	TCGA-ZG-A9LB-01	TCGA-ZG-A9L9-01	TCGA-V1-A9OF-01	TCGA-V1-A9OX-01	TCGA-G9-A9S4-01	TCGA-G9-A9S7-01	TCGA-J4-AATZ-01	TCGA-V1-A9ZR-01	TCGA-TP-A8TV-01	TCGA-HC-A9TE-01	TCGA-V1-A9Z7-01	TCGA-V1-A9OY-01	TCGA-V1-A9ZK-01	TCGA-VP-AA1N-01	TCGA-4L-AA1F-01	TCGA-EJ-AB27-01	TCGA-EJ-AB20-01	TCGA-G9-7509-01	TCGA-XK-AAJP-01	TCGA-J4-AATV-01	TCGA-J4-AAU2-01	TCGA-HC-A9TH-01	TCGA-V1-A9O7-01	TCGA-V1-A9O9-01	TCGA-V1-A9OA-01	TCGA-XK-AAJA-01	TCGA-ZG-A9LY-01	TCGA-ZG-A9MC-01	TCGA-ZG-A9M4-01	TCGA-ZG-A9L4-01	TCGA-ZG-A9LU-01	TCGA-ZG-A9NI-01	TCGA-G9-A9S0-01	TCGA-TP-A8TT-01	TCGA-ZG-A9LM-01	TCGA-V1-A9OH-01	TCGA-XK-AAIV-01	TCGA-ZG-A9L1-01	TCGA-XK-AAJU-01	TCGA-V1-A9OL-01	TCGA-V1-A9OQ-01	TCGA-V1-A9ZG-01	TCGA-V1-A9ZI-01	TCGA-XK-AAJ3-01	TCGA-XK-AAIW-01	TCGA-Y6-A9XI-01	TCGA-ZG-A9L2-01	TCGA-2A-AAYO-01	TCGA-2A-AAYF-01	TCGA-V1-A9O5-01	TCGA-2A-AAYU-01	TCGA-MG-AAMC-01	TCGA-YL-A9WX-01	TCGA-V1-A9Z8-01	TCGA-ZG-A9LS-01	TCGA-V1-A9O5-06	TCGA-V1-A9OT-01	TCGA-YL-A8SI-01	TCGA-ZG-A9LZ-01	TCGA-ZG-A9L5-01	TCGA-M7-A722-01	TCGA-X4-A8KS-01	TCGA-YL-A9WK-01	TCGA-VN-A943-01	TCGA-V1-A9Z9-01	TCGA-XK-AAIR-01	TCGA-ZG-A9LN-01	TCGA-ZG-A9L0-01	TCGA-ZG-A9N3-01	TCGA-KK-A5A1-01	TCGA-J9-A52D-01
4	NAIVE_B_CELL	0	0.134275722	0.012536789	0.006874782	0	0	0.008751403	0	0.052972712	0.038659838	0.19872586	0	0	0.068451601	0.025985696	0.066500654	0.058195467	0	0.009855109	0.065884069	0.017381496	0.03709183	0.022069617	0.074664217	0.027737939	0.068603635	0.073642913	0.067067631	0.011571167	0.028183497	0	0.012082537	0	0.003252339	0.094018602	0.077403217	0.015573514	0.034036064	0.263263341	0.064237101	0.046840865	0.020804505	0.012992839	0	0.010853947	0.065280017	0	0.002942056	0	0	0.017149573	0.009794716	0.170358325	0.019553843	0.070717436	0.00606668	0	0	0.082602061	0.005280633	0.032378375	0.035078299	0	0.010219734	0.018859169	0.025542424	0	0.022173915	0.052089283	0.152413244	0.109935966	0.060242508	0.065330657	0.010881238	0.067263462	0.035717665	0.016915109	0.050686016	0.033836241	0.026244536	0	0.106855462	0.020166975	0.104536921	0.031787406	0.013463879	0	0.03455997	0.059642672	0.025497322	0.044047278	0.079208432	0	0.057040778	0.023208024	0.043091912	0.079136953	0	0.053028562	0.009254302	0.067928758	0.023387568	0.056768493	0.046456742	0.023251015	0.107754335	0.058653628	0.158350989	0.035947503	0.011007606	0.036786473	0.024232871	0.091069538	0.058473043	0.020713974	0.010532452	0	0	0.040115954	0	0.099340813	0.029557673	0.039450464	0.006449961	0.121427358	0.058647198	0.00858402	0.025643891	0	0.146870702	0.091413198	0.031175139	0.128635772	0.049466753	0.042193395	0.043663134	0.087129862	0.042531758	0.052403803	0.031657709	0	0.03368158	0.039988769	0.015196285	0.032536478	0.005857998	0.02241249	0	0.100895146	0.000618673	0.013892939	0.0678756	0.043305799	0.012272629	0.034734762	0.048158129	0.083122443	0.093488923	0.027776636	0.036461808	0	0.0399661	0.060895786	0.002404315	0.112023148	0.047531483	0.089822393	0	0.055955049	0.007727075	0.097384195	0.024180028	0.086300244	0.056115397	0.077376795	0.060794212	0.030498589	0.087510621	0.002866429	0.050466556	0.135939347	0.036927007	0.165541971	0.009164571	0.075291575	0.123506543	0.045229308	0.109521532	0.087732494	0.02445118	0.024079534	0.067377517	0.045837964	0.098456739	0.085655639	0.11549719	0.01608739	0.08423898	0.028844185	0.036323828	0.094960804	0.05216501	0.058253185	0.070085137	0.0720144	0.197240426	0.030088752	0.091777597	0	0.202753708	0.048415967	0	0	0.009177313	0.053056597	0	0.049003874	0.0000389	0.065772228	0.046890056	0.078344719	0.034950531	0.130514	0.186958747	0.014509321	0.00961109	0.039926491	0.037881256	0.099902162	0.137120966	0.014213463	0	0	0	0.028876543	0	0.044733052	0.010934574	0.005213766	0	0.043487824	0	0.029919093	0.011371663	0	0	0	0.019755703	0.027144176	0.007226149	0	0.013458476	0	0	0.00054466	0	0.074535957	0	0	0	0.049001183	0.102118595	0.026799862	0.190317123	0.001966919	0.017936399	0	0.116861833	0	0.106896932	0.0022612	0	0.067089003	0.004149488	0.058377175	0.002371453	0	0	0.033037873	0.03134119	0	0.00354469	0.054371125	0.136432886	0.014063668	0.003865282	0.050530941	0	0	0.005144008	0	0.040582435	0	0	0	0.076355781	0	0	0.051319165	0	0.023929824	0.059911008	0	0.117197745	0.06808681	0	0.039823866	0	0.050184375	0.110462196	0.009755532	0.016389653	0	0	0.104298905	0	0.020227381	0.036194099	0.137598165	0.050992365	0.043292179	0.005453922	0.002423942	0.001486696	0.0000449	0.101745106	0.047282129	0.096744873	0.00138962	0.001299017	0	0.00717709	0.025100161	0	0	0.013989395	0.066047357	0	0.063852434	0	0	0	0.036025201	0.036898839	0	0.12721557	0.151961863	0.03625135	0.261618356	0.028257849	0.124269414	0	0.142877161	0	0.000169476	0.082446427	0.058208785	0.008421269	0	0.080490531	0.009722403	0	0.084189713	0.000831258	0.035660069	0.015328805	0.118126228	0	0	0.201165719	0	0	0.009002039	0	0.079218392	0	0	0.076696837	0.036228822	0.021871611	0.04502771	0	0.014949435	0.027781533	0	0.029669837	0.03281492	0.006458448	0	0.02705651	0.014457699	0	0.030743336	0.01744441	0.04654924	0	0.083662558	0.086494435	0	0	0.158256545	0.097265782	0	0.001378394	0	0	0	0.063347956	0.119625554	0.124129621	0.020829895	0.049162355	0.002726953	0	0.114145139	0.140751395	0.0343375	0	0	0	0.197626168	0	0.0300291	0.063589423	0.030017493	0.028873584	0.031359495	0.09583798	0.15598807	0	0.059173626	0.018982784	0	0	0.004110937	0.019488083	0.062910738	0.030996752	0.030677398	0.00287351	0.013392667	0	0	0	0.012958426	0.041098797	0.110993085	0.018380537	0.081768494	0.102463975	0.048699376	0	0	0	0.065563563	0	0.052811501	0.050223009	0.063904815	0.096835059	0.051843018	0	0	0.019614154	0	0	0	0.043749364	0.010009484	0.068837332	0	0.095448225	0.039621602	0	0.061637174	0.083073203	0.039717552	0.065974832	0.088428071	0.052806787	0.019078623	0	0	0.00354862	0.00179529	0.038163739	0	0.007638992	0	0	0.031227042	0	0	0.013511063	0.020316583	0	0.028487525	0.048228102	0.096207522	0	0.005945161	0.103459992	0.188141771	0	0.013873038	0	0	0.116143866	0.006464161	0.130378732	0.001837922	0	0	0.012154206	0.091555416	0.017098002	0.027084552	0.012273038	0	0.004624037	0.040109714	0.015177537	0.038062535	0.046667754	0	0.037196071	0.119792587	0.040203371	0.009352743	0	0	0.025710619	0	0.194353831	0.049718362	0	0.022864765	0.002419721	0	0.081643403	0.025588437	0.070104929	0.155277945	0	0.055393547	0.089676684	0.009848479	0	0	0	0	0	0.056717443	0.079052597	0.029213859	0.067339866	0.031288444	0.165257175
2	MEMORY_B_CELL	0.034597113	0	0	0.002226073	0.071092093	0.004231866	0.07523166	0.008994309	0	0	0	0.060582888	0.088130046	0.039949951	0	0	0.108828197	0.080820614	0	0	0	0	0	0	0	0	0	0	0.003884919	0.012796044	0.045186981	0	0.166469367	0.004410776	0	0	0	0	0	0	0	0.041132322	0	0.068866359	0	0	0.089145409	0.027453752	0.004248373	0	0.002202884	0.003682817	0	0	0.020852752	0	0.039203685	0.01929919	0	0.016492732	0	0	0.013026898	0.000142449	0.020664523	0.009951291	0.083539058	0.015692976	0.068442782	0	0	0	0	0.046740165	0.008293631	0	0.026148592	0	0	0	0.01156058	0	0	0	0	0	0.012412014	0.019404762	0	0	0.019326274	0	0.035529437	0	0.026078379	0	0	0.048629805	0	0	0	0	0	0	0.008118851	0	0	0	0	0.023560111	0	0	0	0	0	0.017507822	0.065394377	0.012613078	0	0.017867687	0	0	0	0.002431011	0	0.044345385	0.041370872	0	0.059871734	0	0	0	0.003839432	0	0	0	0	0.030524605	0	0	0.046668473	0	0	0.013046103	0	0	0	0	0	0.016310327	0	0	0	0.02873543	0	0	0	0	0.000260527	0	0.012806764	0	0	0.007104224	0.014534716	0	0	0.080448207	0.107213669	0	0	0	0	0	0	0	0.023135989	0	0	0	0	0	0	0	0	0	0	0	0	0.046552806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028563778	0	0	0	0.067659184	0.037688045	0	0.058575312	0	0	0	0.048301651	0	0.059248818	0	0	0	0	0	0.009324102	0	0	0	0	0	0	0	0.113099489	0.146594479	0.02558433	0.023790183	0.045283112	0.128308083	0.019338844	0.02177639	0.002437653	0	0.153018912	0	0.066554742	0.042399477	0.16107557	0.163602454	0.035190931	0.070186442	0.009410548	0.037934301	0.069700612	0.008307503	0.051319772	0.017468313	0.114584303	0	0.094422266	0.063894665	0.048398835	0	0	0	0.097047106	0.000629942	0.01597526	0.05700955	0	0.050878189	0	0.016848638	0.015517604	0	0.007496433	0.060232804	0.016891138	0.063833601	0.019325686	0	0	0.029802009	0.018610371	0	0.08186672	0	0.018522137	0.000824185	0.03887949	0.017046512	0.01053028	0.035894008	0.000369879	0.061597336	0.056809951	0.079701696	0	0.139256657	0.132059741	0.00850173	0.003085488	0	0	0.035821208	0	0	0.031376501	0	0.030393539	0	0	0	0	0.053459112	0.058612203	0.041132312	0.169977713	0.030138721	0.103695487	0	0.066413598	0.06020229	0.053440056	0.030107216	0.008010575	0.033631756	0	0	0	0.037438915	0.037176259	0.109952439	0	0	0.056403206	0.10139602	0.030173853	0	0.077193517	0.009900334	0.028242346	0.007769016	0.059468089	0	0	0.007162469	0	0	0	0	0	0	0.208914786	0	0.053457173	0.028340753	0	0	0.004047486	0.006591262	0	0.061830007	0.051939342	0	0.001433613	0	0.024832095	0	0.035250562	0.09968829	0	0.047355147	0.044564551	0.000515723	0.0000734	0	0.018302205	0.038846842	0.014639645	0	0.049440538	0.049669808	0.016847114	0.030809126	0	0.019513635	0.067425359	0.039679713	0.015306304	0.027904835	0	0	0.037337482	0.010419505	0.005958705	0	0.034217102	0	0	0.018938501	0.057039773	0	0	0.0039688	0.011500809	0.092243761	0.0602632	0.076549988	0	0	0	0	0	0.092735852	0.035110437	0	0	0	0.039009238	0.068231751	0.027425191	0	0.011409472	0	0.084896198	0.045705825	0	0.001285235	0	0	0.097643073	0	0	0.093717554	0.082174201	0.037125501	0	0	0	0	0	0	0.148838869	0.068527651	0.102732886	0.030649959	0	0	0.066924089	0	0	0	0.006522817	0.050351772	0.051686135	0.106262692	0.063426242	0	0.015872585	0	0	0.060240293	0.138157871	0.06894839	0	0.013403974	0.067691057	0	0	0.009311274	0	0.000983978	0	0	0.020880082	0.052264582	0	0.016398443	0.011519362	0	0	0	0.006814192	0.102082627	0	0.022088453	0.02053753	0.015872495	0.057077052	0.057670381	0	0	0.119811592	0.055878795	0	0.060640282	0.049686328	0.044862057	0.000590046	0	0.009849608	0	0	0.005002986	0	0	0.072414406	0.092045912	0	0.030162429	0	0.107313426	0.046142615	0.018424206	0.011899191	0.08571092	0.024424989	0	0	0.049457497	0.046529894	0	0	0.006801739	0.037825707	0.010670557	0	0	0	0	0.066810552	0.108542975	0	0.032065604	0.018586324	0.105171204	0.035175807	0	0.000363644	0.139652864	0	0	0.028353464	0	0.105878029	0	0	0.018011176	0.100550791	0.051309672	0.111805959	0.056345923	0.016923806	0	0.013439278	0	0.252293699	0.007633655	0
